var1	var2	LS	lowCI	upCI	Xs	Ys	Len	Delay	pvalue	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	qvalue	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.82183	0.82183	0.82183	1	1	18	0	0	0.907572	0	0.907572	0	0	0.816727	0.000035	0.816727	0.000035	0	0	0.000015	0.000015	0.001818	0.001818	7	505
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	0.864971	0.864971	0.864971	1	1	18	0	0	0.894818	0.000001	0.894818	0.000001	0	0.886364	0.000001	0.886364	0.000001	0	0	0.000034	0.000034	0.000117	0.000117	7	506
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other	0.787041	0.787041	0.787041	1	1	18	0	0	0.58545	0.010691	0.58545	0.010691	0	0.830062	0.00002	0.830062	0.00002	0	0	0.093058	0.093058	0.001183	0.001183	7	509
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae	0.789849	0.789849	0.789849	1	1	18	0	0	0.780605	0.000132	0.780605	0.000132	0	0.843687	0.000011	0.843687	0.000011	0	0	0.00308	0.00308	0.000746	0.000746	7	516
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.843164	0.843164	0.843164	1	1	18	0	0	0.760444	0.000249	0.760444	0.000249	0	0.820857	0.00003	0.820857	0.00003	0	0	0.005106	0.005106	0.001589	0.001589	7	519
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other	0.84478	0.84478	0.84478	1	1	18	0	0	0.806838	0.000052	0.806838	0.000052	0	0.84254	0.000011	0.84254	0.000011	0	0	0.001465	0.001465	0.00078	0.00078	7	525
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	0.804991	0.804991	0.804991	1	1	18	0	0	0.794034	0.000083	0.794034	0.000083	0	0.81292	0.000041	0.81292	0.000041	0	0	0.002123	0.002123	0.002038	0.002038	7	527
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	0.803496	0.803496	0.803496	1	1	18	0	0	0.760725	0.000247	0.760725	0.000247	0	0.809499	0.000047	0.809499	0.000047	0	0	0.005074	0.005074	0.002246	0.002246	7	528
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.862299	0.862299	0.862299	1	1	18	0	0	0.872412	0.000002	0.872412	0.000002	0	0.891069	0.000001	0.891069	0.000001	0	0	0.000117	0.000117	0.00009	0.00009	7	529
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.864583	0.864583	0.864583	1	1	18	0	0	0.914526	0	0.914526	0	0	0.881776	0.000001	0.881776	0.000001	0	0	0.000009	0.000009	0.000146	0.000146	7	552
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae	0.906484	0.906484	0.906484	1	1	18	0	0	0.954402	0	0.954402	0	0	0.89876	0	0.89876	0	0	0	0	0	0.000057	0.000057	7	554
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.826245	0.826245	0.826245	1	1	18	0	0	0.782641	0.000123	0.782641	0.000123	0	0.878904	0.000002	0.878904	0.000002	0	0	0.002912	0.002912	0.00017	0.00017	7	563
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.886213	0.886213	0.886213	1	1	18	0	0	0.893203	0.000001	0.893203	0.000001	0	0.897264	0	0.897264	0	0	0	0.000037	0.000037	0.000063	0.000063	7	585
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	0.86566	0.86566	0.86566	1	1	18	0	0	0.476002	0.045846	0.476002	0.045846	0	0.893134	0.000001	0.893134	0.000001	0	0	0.268877	0.268877	0.000079	0.000079	7	586
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.795527	0.795527	0.795527	1	1	18	0	0	0.34944	0.155204	0.34944	0.155204	0	0.82773	0.000022	0.82773	0.000022	0	0	0.57646	0.57646	0.001279	0.001279	7	587
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Sediment-4	0.81772	0.81772	0.81772	1	1	18	0	0	0.833446	0.000017	0.833446	0.000017	0	0.809069	0.000048	0.809069	0.000048	0	0	0.000603	0.000603	0.002273	0.002273	7	611
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__WS3;c__PRR-12;o__;f__	0.749276	0.749276	0.749276	1	1	18	0	0	0.724691	0.000669	0.724691	0.000669	0	0.775194	0.000157	0.775194	0.000157	0	0	0.011191	0.011191	0.005368	0.005368	7	647
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__	0.720416	0.720416	0.720416	1	1	18	0	0	0.64427	0.003902	0.64427	0.003902	0	0.709344	0.000978	0.709344	0.000978	0	0	0.043375	0.043375	0.018809	0.018809	7	648
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__WS4;c__;o__;f__	0.797486	0.797486	0.797486	1	1	18	0	0	0.839246	0.000013	0.839246	0.000013	0	0.84031	0.000013	0.84031	0.000013	0	0	0.000489	0.000489	0.000844	0.000844	7	655
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116	0.788416	0.788416	0.788416	1	1	18	0	0	0.93027	0	0.93027	0	0	0.733682	0.000529	0.733682	0.000529	0	0	0.000002	0.000002	0.012343	0.012343	7	657
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	-0.809807	-0.809807	-0.809807	3	3	14	0	0	-0.487355	0.040224	-0.487355	0.040224	0	-0.754216	0.000299	-0.754216	0.000299	0	0	0.245337	0.245337	0.008387	0.008387	8	472
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	-0.746335	-0.746335	-0.746335	1	1	17	0	0	-0.633928	0.004727	-0.633928	0.004727	0	-0.755523	0.000288	-0.755523	0.000288	0	0	0.050149	0.050149	0.008171	0.008171	8	535
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	-0.716071	-0.716071	-0.716071	1	1	18	0	0	-0.50371	0.03307	-0.50371	0.03307	0	-0.737223	0.000481	-0.737223	0.000481	0	0	0.213431	0.213431	0.01156	0.01156	8	539
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	-0.722326	-0.722326	-0.722326	1	1	16	0	0	-0.323226	0.190759	-0.323226	0.190759	0	-0.730687	0.000573	-0.730687	0.000573	0	0	0.635853	0.635853	0.013027	0.013027	8	560
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__Methylacidiphilaceae	0.835613	0.835613	0.835613	1	1	14	0	0	0.800842	0.000065	0.800842	0.000065	0	0.766558	0.000207	0.766558	0.000207	0	0	0.001748	0.001748	0.006525	0.006525	8	631
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__	0.720796	0.720796	0.720796	2	2	13	0	0	0.9807	0	0.9807	0	0	0.633188	0.004791	0.633188	0.004791	0	0	0	0	0.053186	0.053186	10	53
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__	0.742049	0.742049	0.742049	1	1	18	0	0	0.708491	0.000999	0.708491	0.000999	0	0.800828	0.000065	0.800828	0.000065	0	0	0.015321	0.015321	0.002864	0.002864	10	123
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	0.806031	0.806031	0.806031	1	1	18	0	0	0.274298	0.270679	0.274298	0.270679	0	0.861428	0.000004	0.861428	0.000004	0	0	0.726813	0.726813	0.000378	0.000378	10	127
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046;f__	0.640364	0.640364	0.640364	1	1	18	0	0	0.167089	0.50753	0.167089	0.50753	0	0.69907	0.001246	0.69907	0.001246	0	0	0.78426	0.78426	0.022107	0.022107	10	147
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__BRC1;c__PRR-11;o__;f__	0.784946	0.784946	0.784946	1	1	18	0	0	0.169263	0.501942	0.169263	0.501942	0	0.85463	0.000006	0.85463	0.000006	0	0	0.78426	0.78426	0.000498	0.000498	10	153
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.695089	0.695089	0.695089	1	1	18	0	0	0.04072	0.872546	0.04072	0.872546	0	0.712657	0.000903	0.712657	0.000903	0	0	0.804425	0.804425	0.017808	0.017808	10	154
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	0.804847	0.804847	0.804847	1	1	15	0	0	0.488776	0.039559	0.488776	0.039559	0	0.755259	0.00029	0.755259	0.00029	0	0	0.242525	0.242525	0.008222	0.008222	10	166
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__SB-1	0.781027	0.781027	0.781027	1	1	18	0	0	0.519348	0.027189	0.519348	0.027189	0	0.81137	0.000044	0.81137	0.000044	0	0	0.18556	0.18556	0.002128	0.002128	10	168
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae	0.760614	0.760614	0.760614	1	1	18	0	0	0.31096	0.209116	0.31096	0.209116	0	0.813438	0.00004	0.813438	0.00004	0	0	0.66132	0.66132	0.002001	0.002001	10	187
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chlorobi;c__BSV26;o__C20;f__	0.778271	0.778271	0.778271	1	1	18	0	0	0.999356	0	0.999356	0	0	0.795867	0.000078	0.795867	0.000078	0	0	0	0	0.003261	0.003261	10	201
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.822443	0.822443	0.822443	1	1	18	0	0	0.986339	0	0.986339	0	0	0.82274	0.000028	0.82274	0.000028	0	0	0	0	0.0015	0.0015	10	202
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae	0.755488	0.755488	0.755488	1	1	18	0	0	0.291712	0.240178	0.291712	0.240178	0	0.792766	0.000087	0.792766	0.000087	0	0	0.697739	0.697739	0.003537	0.003537	10	206
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.785772	0.785772	0.785772	1	1	18	0	0	0.342816	0.163723	0.342816	0.163723	0	0.857882	0.000005	0.857882	0.000005	0	0	0.591963	0.591963	0.000437	0.000437	10	210
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	0.746096	0.746096	0.746096	1	1	18	0	0	0.267082	0.283989	0.267082	0.283989	0	0.802068	0.000062	0.802068	0.000062	0	0	0.737027	0.737027	0.002778	0.002778	10	217
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae	0.744388	0.744388	0.744388	1	1	18	0	0	0.86196	0.000004	0.86196	0.000004	0	0.770027	0.000186	0.770027	0.000186	0	0	0.000192	0.000192	0.006032	0.006032	10	220
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	0.809398	0.809398	0.809398	1	1	18	0	0	0.823803	0.000026	0.823803	0.000026	0	0.84695	0.000009	0.84695	0.000009	0	0	0.000847	0.000847	0.000666	0.000666	10	233
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__;f__	0.718542	0.718542	0.718542	1	1	18	0	0	0.588699	0.010161	0.588699	0.010161	0	0.684778	0.001716	0.684778	0.001716	0	0	0.089615	0.089615	0.027406	0.027406	10	243
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__	0.811947	0.811947	0.811947	1	1	18	0	0	0.597646	0.00881	0.597646	0.00881	0	0.835489	0.000016	0.835489	0.000016	0	0	0.080691	0.080691	0.000997	0.000997	10	272
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.743014	0.743014	0.743014	1	1	18	0	0	0.351619	0.152469	0.351619	0.152469	0	0.742503	0.000417	0.742503	0.000417	0	0	0.571374	0.571374	0.010489	0.010489	10	332
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.81607	0.81607	0.81607	1	1	18	0	0	0.120427	0.634085	0.120427	0.634085	0	0.864837	0.000004	0.864837	0.000004	0	0	0.78426	0.78426	0.00033	0.00033	10	345
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	0.713945	0.713945	0.713945	1	1	18	0	0	0.67375	0.002172	0.67375	0.002172	0	0.691329	0.001485	0.691329	0.001485	0	0	0.027813	0.027813	0.024834	0.024834	10	349
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	0.741341	0.741341	0.741341	1	1	18	0	0	0.342836	0.163696	0.342836	0.163696	0	0.781396	0.000129	0.781396	0.000129	0	0	0.591963	0.591963	0.004675	0.004675	10	391
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82;f__	0.73333	0.73333	0.73333	1	1	18	0	0	0.35182	0.152218	0.35182	0.152218	0	0.773128	0.000168	0.773128	0.000168	0	0	0.570792	0.570792	0.005626	0.005626	10	414
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__	0.728468	0.728468	0.728468	1	1	18	0	0	0.002018	0.99366	0.002018	0.99366	0	0.800311	0.000066	0.800311	0.000066	0	0	0.823833	0.823833	0.002906	0.002906	10	432
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;Other;Other;Other	0.759841	0.759841	0.759841	1	1	18	0	0	0.766787	0.000205	0.766787	0.000205	0	0.796268	0.000077	0.796268	0.000077	0	0	0.004374	0.004374	0.003234	0.003234	10	443
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.709619	0.709619	0.709619	1	1	15	0	0	0.703758	0.001117	0.703758	0.001117	0	0.717314	0.000805	0.717314	0.000805	0	0	0.016707	0.016707	0.016421	0.016421	10	510
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.702956	0.702956	0.702956	1	1	15	0	0	0.204518	0.415609	0.204518	0.415609	0	0.722338	0.00071	0.722338	0.00071	0	0	0.78426	0.78426	0.015089	0.015089	10	513
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.768785	0.768785	0.768785	1	1	18	0	0	0.322145	0.192333	0.322145	0.192333	0	0.813438	0.00004	0.813438	0.00004	0	0	0.638331	0.638331	0.002001	0.002001	10	529
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae	0.82275	0.82275	0.82275	1	1	18	0	0	0.67083	0.002309	0.67083	0.002309	0	0.860393	0.000005	0.860393	0.000005	0	0	0.029117	0.029117	0.000397	0.000397	10	541
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.756821	0.756821	0.756821	1	1	18	0	0	0.347131	0.158137	0.347131	0.158137	0	0.81137	0.000044	0.81137	0.000044	0	0	0.581761	0.581761	0.002128	0.002128	10	552
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.733246	0.733246	0.733246	1	1	18	0	0	0.424008	0.079499	0.424008	0.079499	0	0.747554	0.000362	0.747554	0.000362	0	0	0.388672	0.388672	0.009528	0.009528	10	563
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.802703	0.802703	0.802703	1	1	18	0	0	0.97779	0	0.97779	0	0	0.820062	0.000031	0.820062	0.000031	0	0	0	0	0.001632	0.001632	10	574
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.700367	0.700367	0.700367	1	1	18	0	0	0.380925	0.118858	0.380925	0.118858	0	0.765892	0.000211	0.765892	0.000211	0	0	0.496505	0.496505	0.006578	0.006578	10	638
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__	0.728162	0.728162	0.728162	1	1	18	0	0	0.136756	0.588433	0.136756	0.588433	0	0.778296	0.000142	0.778296	0.000142	0	0	0.78426	0.78426	0.005024	0.005024	10	648
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__;f__	-0.742852	-0.742852	-0.742852	1	1	18	0	0	-0.357985	0.144669	-0.357985	0.144669	0	-0.706622	0.001044	-0.706622	0.001044	0	0	0.555289	0.555289	0.019665	0.019665	11	243
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X	k__Bacteria;p__FBP;c__;o__;f__	-0.666862	-0.666862	-0.666862	1	1	18	0	0	-0.405786	0.094763	-0.405786	0.094763	0	-0.686305	0.00166	-0.686305	0.00166	0	0	0.43409	0.43409	0.026746	0.026746	11	304
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	0.779325	0.779325	0.779325	1	1	18	0	0	0.253134	0.310829	0.253134	0.310829	0	0.841428	0.000012	0.841428	0.000012	0	0	0.754029	0.754029	0.000812	0.000812	12	68
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.802449	0.802449	0.802449	1	1	18	0	0	0.739791	0.000449	0.739791	0.000449	0	0.814241	0.000044	0.814241	0.000044	0	0	0.008153	0.008153	0.002128	0.002128	12	73
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	0.673606	0.673606	0.673606	1	1	17	0	0	0.870193	0.000003	0.870193	0.000003	0	0.675955	0.002723	0.675955	0.002723	0	0	0.00013	0.00013	0.037182	0.037182	12	117
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188	0.673644	0.673644	0.673644	4	4	14	0	0	0.587035	0.01043	0.587035	0.01043	0	0.55507	0.016797	0.55507	0.016797	0	0	0.091307	0.091307	0.112366	0.112366	14	569
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__SK322	0.721537	0.721537	0.721537	8	8	11	0	0	0.739336	0.000455	0.739336	0.000455	0	0.651363	0.003408	0.651363	0.003408	0	0	0.008237	0.008237	0.043121	0.043121	15	16
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	-0.664112	-0.664112	-0.664112	1	1	17	0	0	-0.230388	0.35771	-0.230388	0.35771	0	-0.64015	0.004215	-0.64015	0.004215	0	0	0.775637	0.775637	0.049145	0.049145	15	107
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	-0.703152	-0.703152	-0.703152	1	1	12	0	0	-0.382585	0.117127	-0.382585	0.117127	0	-0.64015	0.004215	-0.64015	0.004215	0	0	0.492258	0.492258	0.049145	0.049145	15	185
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__OD1;c__;o__;f__	-0.715126	-0.715126	-0.715126	3	3	11	0	0	-0.305088	0.218297	-0.305088	0.218297	0	-0.646837	0.003717	-0.646837	0.003717	0	0	0.672384	0.672384	0.045401	0.045401	15	392
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__OD1;c__ZB2;o__;f__	-0.682184	-0.682184	-0.682184	3	3	15	0	0	-0.31463	0.203507	-0.31463	0.203507	0	-0.646503	0.003741	-0.646503	0.003741	0	0	0.654165	0.654165	0.045551	0.045551	15	395
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	-0.726397	-0.726397	-0.726397	2	2	11	0	0	-0.406427	0.094193	-0.406427	0.094193	0	-0.648427	0.003606	-0.648427	0.003606	0	0	0.432353	0.432353	0.044522	0.044522	15	438
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	-0.666967	-0.666967	-0.666967	1	1	12	0	0	-0.332794	0.177207	-0.332794	0.177207	0	-0.583266	0.01106	-0.583266	0.01106	0	0	0.615066	0.615066	0.088515	0.088515	15	446
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	-0.698798	-0.698798	-0.698798	2	2	12	0	0	-0.449704	0.061147	-0.449704	0.061147	0	-0.646503	0.003741	-0.646503	0.003741	0	0	0.326435	0.326435	0.045551	0.045551	15	447
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	-0.698045	-0.698045	-0.698045	3	3	12	0	0	-0.377521	0.122466	-0.377521	0.122466	0	-0.646503	0.003741	-0.646503	0.003741	0	0	0.505112	0.505112	0.045551	0.045551	15	475
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	-0.714143	-0.714143	-0.714143	2	2	11	0	0	-0.450785	0.060452	-0.450785	0.060452	0	-0.646503	0.003741	-0.646503	0.003741	0	0	0.324206	0.324206	0.045551	0.045551	15	514
